Feature,TP,FP,TN,FN,p value
MBTPS2,1,2,269,107,1.0
MC3R,3,2,269,105,0.14233564278051095
MC5R,1,2,269,107,1.0
MCCC1,1,2,269,107,1.0
MCC,0,3,268,108,0.5610594482397786
MCF2L2,0,3,268,108,0.5610594482397786
MCF2,0,3,268,108,0.5610594482397786
MCFD2,0,2,269,108,1.0
MCHR2,2,3,268,106,0.6259562380909157
MCM3AP,2,3,268,106,0.6259562380909157
MCM9,2,6,265,106,1.0
MCPH1,0,3,268,108,0.5610594482397786
MCTP1,2,3,268,106,0.6259562380909157
MCTS1,0,2,269,108,1.0
MDC1,1,1,270,107,0.4892574444026434
MDN1,7,9,262,101,0.16870180933010764
MEAF6,1,1,270,107,0.4892574444026434
MECOM,8,8,263,100,0.08440483801201831
MED12L,1,11,260,107,0.1915512096995548
MED12,0,3,268,108,0.5610594482397786
MED13L,6,6,265,102,0.10862330135845251
MED13,9,6,265,99,0.015152552043038408
MED14,5,4,267,103,0.12595822597585074
MED23,2,1,270,106,0.19663040989578395
MED25,3,1,270,105,0.07171913585768795
MED28,2,1,270,106,0.19663040989578395
MED8,2,1,270,106,0.19663040989578395
MEF2C,10,9,262,98,0.032937399768544186
MEGF11,1,2,269,107,1.0
MEGF8,4,2,269,104,0.05768394776160528
MEGF9,4,4,267,104,0.2317499857824026
MEIOB,1,2,269,107,1.0
MEIS2,5,3,268,103,0.04525670117381173
MEMO1,0,3,268,108,0.5610594482397786
MEP1A,0,3,268,108,0.5610594482397786
MEP1B,1,2,269,107,1.0
MEPE,2,1,270,106,0.19663040989578395
MESDC1,9,0,271,99,9.68068415398111e-06
MESDC2,3,2,269,105,0.14233564278051095
METAP2,2,1,270,106,0.19663040989578395
METRNL,2,3,268,106,0.6259562380909157
METTL17,2,1,270,106,0.19663040989578395
METTL2A,4,1,270,104,0.024641464575757496
METTL2B,3,5,266,105,0.6932647096952717
METTL6,0,3,268,108,0.5610594482397786
MEX3A,8,7,264,100,0.04025971145966724
MFAP3L,1,2,269,107,1.0
MFAP3,1,4,267,107,1.0
MFI2,1,2,269,107,1.0
MFRP,7,3,268,101,0.007053548403764879
MFSD6L,2,1,270,106,0.19663040989578395
MFSD6,1,4,267,107,1.0
MGAM,5,11,260,103,0.7817763850918291
MGAT2,1,3,268,107,1.0
MGAT3,8,2,269,100,0.0009349840232013532
MGAT4A,3,5,266,105,0.6932647096952717
MGAT5,1,2,269,107,1.0
MGA,4,3,268,104,0.10534307900551326
MGEA5,1,2,269,107,1.0
MGME1,1,1,270,107,0.4892574444026434
MGST2,1,2,269,107,1.0
MIB1,2,1,270,106,0.19663040989578395
MICAL2,1,2,269,107,1.0
MIEN1,2,1,270,106,0.19663040989578395
MIER2,3,0,271,105,0.02267989493900613
MIER3,3,0,271,105,0.02267989493900613
MINK1,2,2,269,106,0.3215416839339265
MIOS,1,3,268,107,1.0
MIR1185-1,1,1,270,107,0.4892574444026434
MIR1283-1,1,2,269,107,1.0
MIR1283-2,1,3,268,107,1.0
MIR129-2,0,2,269,108,1.0
MIR369,1,3,268,107,1.0
MIR382,1,2,269,107,1.0
MIR485,1,2,269,107,1.0
MIR656,0,4,267,108,0.5812942963706285
MIS18BP1,3,6,265,105,0.7183043252302252
MITD1,1,2,269,107,1.0
MITF,4,2,269,104,0.05768394776160528
MIXL1,1,2,269,107,1.0
MKI67,4,6,265,104,0.4797512312811443
MKL2,0,3,268,108,0.5610594482397786
MKLN1,4,5,266,104,0.2816321515064024
MKNK2,8,4,267,100,0.0059637219289195185
MKRN1,5,2,269,103,0.02193959932865965
MKRN3,4,3,268,104,0.10534307900551326
MKX,1,2,269,107,1.0
MLC1,0,3,268,108,0.5610594482397786
MLEC,1,2,269,107,1.0
MLIP,1,4,267,107,1.0
MLLT10,1,2,269,107,1.0
MLLT1,0,3,268,108,0.5610594482397786
MLLT3,5,4,267,103,0.12595822597585074
MLLT4,0,2,269,108,1.0
MLYCD,1,2,269,107,1.0
MME,3,3,268,105,0.35852494949639074
MMGT1,0,2,269,108,1.0
MMP12,1,7,264,107,0.4487989896028073
MMP14,0,3,268,108,0.5610594482397786
MMP16,8,0,271,100,3.591533821127127e-05
MMP17,1,1,270,107,0.4892574444026434
MMP8,2,2,269,106,0.3215416839339265
MN1,3,2,269,105,0.14233564278051095
MNDA,0,5,266,108,0.3272795028353981
MOCS1,1,3,268,107,1.0
MOGS,2,1,270,106,0.19663040989578395
MOG,1,2,269,107,1.0
MON1B,0,3,268,108,0.5610594482397786
MON2,0,3,268,108,0.5610594482397786
MORC1,3,3,268,105,0.35852494949639074
MORC2,0,2,269,108,1.0
MORC3,3,2,269,105,0.14233564278051095
MORC4,1,1,270,107,0.4892574444026434
MORN4,0,2,269,108,1.0
MOV10L1,2,1,270,106,0.19663040989578395
MOV10,2,2,269,106,0.3215416839339265
MPDU1,1,2,269,107,1.0
MPDZ,2,3,268,106,0.6259562380909157
MPEG1,0,3,268,108,0.5610594482397786
MPHOSPH10,0,2,269,108,1.0
MPPED1,1,2,269,107,1.0
MPRIP,2,2,269,106,0.3215416839339265
MRAS,3,0,271,105,0.02267989493900613
MRC2,2,6,265,106,1.0
MRE11A,4,2,269,104,0.05768394776160528
MRGPRX2,1,1,270,107,0.4892574444026434
MRI1,6,4,267,102,0.03518694736929783
MROH2B,1,6,265,107,0.6782738872366562
MROH9,1,3,268,107,1.0
MRO,0,3,268,108,0.5610594482397786
MRPL28,2,1,270,106,0.19663040989578395
MRPL32,1,2,269,107,1.0
MRPL38,1,1,270,107,0.4892574444026434
MRPS2,2,3,268,106,0.6259562380909157
MRPS31,0,2,269,108,1.0
MRS2,1,2,269,107,1.0
MS4A14,0,2,269,108,1.0
MS4A8,0,5,266,108,0.3272795028353981
MSANTD2,1,4,267,107,1.0
MSC,1,3,268,107,1.0
MSH3,9,4,267,99,0.002303556901180834
MSH4,1,7,264,107,0.4487989896028073
MSH6,3,6,265,105,0.7183043252302252
MSL2,2,1,270,106,0.19663040989578395
MSL3,2,2,269,106,0.3215416839339265
MSMO1,0,2,269,108,1.0
MSR1,1,2,269,107,1.0
MSTN,1,2,269,107,1.0
MTA1,2,3,268,106,0.6259562380909157
MTAP,1,1,270,107,0.4892574444026434
MTBP,1,1,270,107,0.4892574444026434
MTERFD1,0,2,269,108,1.0
MTERF,1,6,265,107,0.6782738872366562
MTF1,6,8,263,102,0.2358052234074713
MTG1,1,3,268,107,1.0
MTG2,0,4,267,108,0.5812942963706285
MTHFD1L,0,2,269,108,1.0
MTHFD2,0,2,269,108,1.0
MTIF2,0,2,269,108,1.0
MTMR10,2,1,270,106,0.19663040989578395
MTMR11,4,1,270,104,0.024641464575757496
MTMR2,0,3,268,108,0.5610594482397786
MTMR4,2,2,269,106,0.3215416839339265
MTMR6,3,3,268,105,0.35852494949639074
MTOR,1,7,264,107,0.4487989896028073
MTSS1L,4,1,270,104,0.024641464575757496
MUC13,0,2,269,108,1.0
MUC16,3,3,268,105,0.35852494949639074
MUC17,0,3,268,108,0.5610594482397786
MUC1,1,3,268,107,1.0
MUC2,3,8,263,105,1.0
MUC3A,1,3,268,107,1.0
MUC4,2,8,263,106,0.7309933195891662
MUC5B,2,3,268,106,0.6259562380909157
MUC7,0,3,268,108,0.5610594482397786
MUM1L1,11,3,268,97,0.00010920078459459163
MUT,1,4,267,107,1.0
MVK,3,4,267,105,0.4116721863176548
MXD1,8,8,263,100,0.08440483801201831
MXI1,3,0,271,105,0.02267989493900613
MYADM,1,2,269,107,1.0
MYBBP1A,3,3,268,105,0.35852494949639074
MYBL1,2,2,269,106,0.3215416839339265
MYBL2,0,3,268,108,0.5610594482397786
MYBPC1,1,4,267,107,1.0
MYBPC2,2,4,267,106,1.0
MYBPC3,1,2,269,107,1.0
MYCBP2,0,6,265,108,0.18922155945846286
MYCN,0,4,267,108,0.5812942963706285
MYC,0,3,268,108,0.5610594482397786
MYEF2,2,1,270,106,0.19663040989578395
MYH11,0,4,267,108,0.5812942963706285
MYH14,1,2,269,107,1.0
MYH15,2,5,266,106,1.0
MYH2,0,2,269,108,1.0
MYH4,1,4,267,107,1.0
MYH6,0,6,265,108,0.18922155945846286
MYH7B,0,2,269,108,1.0
MYH7,3,3,268,105,0.35852494949639074
MYH8,2,5,266,106,1.0
MYLK3,2,1,270,106,0.19663040989578395
MYLK4,0,2,269,108,1.0
MYLK,1,2,269,107,1.0
MYO10,5,4,267,103,0.12595822597585074
MYO16,4,4,267,104,0.2317499857824026
MYO18B,0,3,268,108,0.5610594482397786
MYO1A,7,2,269,101,0.0027705533373707097
MYO1D,0,6,265,108,0.18922155945846286
MYO3A,0,3,268,108,0.5610594482397786
MYO5A,1,1,270,107,0.4892574444026434
MYO5C,2,8,263,106,0.7309933195891662
MYO7B,0,3,268,108,0.5610594482397786
MYO9A,0,3,268,108,0.5610594482397786
MYO9B,0,2,269,108,1.0
MYOCD,0,6,265,108,0.18922155945846286
MYOM1,1,1,270,107,0.4892574444026434
MYOT,0,2,269,108,1.0
MYPN,2,4,267,106,1.0
MYRF,2,5,266,106,1.0
N4BP2L2,4,1,270,104,0.024641464575757496
N6AMT2,3,3,268,105,0.35852494949639074
NAA15,4,7,264,104,0.516504611148243
NAA16,0,3,268,108,0.5610594482397786
NAA35,5,2,269,103,0.02193959932865965
NAAA,0,3,268,108,0.5610594482397786
NAALAD2,1,2,269,107,1.0
NAB1,2,3,268,106,0.6259562380909157
NAIP,1,2,269,107,1.0
NALCN,0,3,268,108,0.5610594482397786
NAP1L1,6,4,267,102,0.03518694736929783
NAP1L2,1,5,266,107,0.678962439645028
NAP1L6,1,2,269,107,1.0
NAPEPLD,2,1,270,106,0.19663040989578395
NAPG,1,2,269,107,1.0
NAPSA,0,3,268,108,0.5610594482397786
NASP,2,0,271,106,0.08066339992462164
NAV1,1,4,267,107,1.0
NAV2,5,7,264,103,0.3343272898114607
NAV3,4,5,266,104,0.2816321515064024
NBAS,0,4,267,108,0.5812942963706285
NBEAL1,3,6,265,105,0.7183043252302252
NBEAL2,2,1,270,106,0.19663040989578395
NBEA,10,16,255,98,0.262990444185069
NBN,2,3,268,106,0.6259562380909157
NBPF10,1,4,267,107,1.0
NBPF22P,2,1,270,106,0.19663040989578395
NCAM1,4,6,265,104,0.4797512312811443
NCAM2,1,5,266,107,0.678962439645028
NCAPG,2,4,267,106,1.0
NCAPH,0,2,269,108,1.0
NCCRP1,0,3,268,108,0.5610594482397786
NCOA1,0,5,266,108,0.3272795028353981
NCOA2,2,1,270,106,0.19663040989578395
NCOA3,15,6,265,93,3.308471292163857e-05
NCOA6,1,2,269,107,1.0
NCOA7,1,2,269,107,1.0
NCOR1,2,1,270,106,0.19663040989578395
NCOR2,10,3,268,98,0.00032344265396544333
NCR1,0,3,268,108,0.5610594482397786
NCS1,4,0,271,104,0.006333481299458567
NCSTN,2,1,270,106,0.19663040989578395
NDE1,1,1,270,107,0.4892574444026434
NDFIP1,2,1,270,106,0.19663040989578395
NDNF,0,2,269,108,1.0
NDOR1,2,1,270,106,0.19663040989578395
NDRG1,0,3,268,108,0.5610594482397786
NDRG4,0,4,267,108,0.5812942963706285
NDST1,9,4,267,99,0.002303556901180834
NDST4,1,1,270,107,0.4892574444026434
NDUFA11,0,2,269,108,1.0
NDUFA2,3,3,268,105,0.35852494949639074
NDUFC2,3,2,269,105,0.14233564278051095
NDUFS1,1,3,268,107,1.0
NDUFS2,0,3,268,108,0.5610594482397786
NEBL,0,2,269,108,1.0
NEB,2,1,270,106,0.19663040989578395
NECAP1,0,4,267,108,0.5812942963706285
NEDD4L,2,5,266,106,1.0
NEDD9,3,1,270,105,0.07171913585768795
NEGR1,1,3,268,107,1.0
NEIL1,2,4,267,106,1.0
NEK10,1,2,269,107,1.0
NEK2,1,2,269,107,1.0
NEK3,2,3,268,106,0.6259562380909157
NEK5,1,1,270,107,0.4892574444026434
NELFE,3,0,271,105,0.02267989493900613
NELL1,0,3,268,108,0.5610594482397786
NEMF,2,1,270,106,0.19663040989578395
NEO1,0,3,268,108,0.5610594482397786
NES,4,2,269,104,0.05768394776160528
NET1,5,5,266,103,0.15599213315520732
NETO1,2,2,269,106,0.3215416839339265
NETO2,1,1,270,107,0.4892574444026434
NEUROD4,3,1,270,105,0.07171913585768795
NEXN,6,3,268,102,0.018306907989979544
NF1,15,11,260,93,0.001295284968979068
NFAM1,4,4,267,104,0.2317499857824026
NFASC,8,4,267,100,0.0059637219289195185
NFATC1,0,3,268,108,0.5610594482397786
NFATC2IP,0,2,269,108,1.0
NFATC2,1,2,269,107,1.0
NFE2L2,6,3,268,102,0.018306907989979544
NFIA,10,7,264,98,0.010183640299227916
NFIB,6,5,266,102,0.08316240260048864
NFIX,3,1,270,105,0.07171913585768795
NFKBIA,3,2,269,105,0.14233564278051095
NFRKB,4,3,268,104,0.10534307900551326
NGDN,1,2,269,107,1.0
NGFR,1,2,269,107,1.0
NGF,0,3,268,108,0.5610594482397786
NGRN,3,1,270,105,0.07171913585768795
NHLH1,1,2,269,107,1.0
NHLRC2,0,2,269,108,1.0
NHSL1,1,2,269,107,1.0
NHSL2,0,2,269,108,1.0
NHS,1,7,264,107,0.4487989896028073
NID2,0,2,269,108,1.0
NIF3L1,1,2,269,107,1.0
NIM1K,1,3,268,107,1.0
NIN,2,2,269,106,0.3215416839339265
NIPAL2,2,5,266,106,1.0
NIPAL3,1,2,269,107,1.0
NIPBL,10,7,264,98,0.010183640299227916
NKAIN2,1,2,269,107,1.0
NKAIN3,0,3,268,108,0.5610594482397786
NKAPL,1,4,267,107,1.0
NKRF,2,1,270,106,0.19663040989578395
NKX2-2,2,3,268,106,0.6259562380909157
NKX2-6,0,2,269,108,1.0
NLGN1,7,5,266,101,0.043880185785684096
NLGN3,5,5,266,103,0.15599213315520732
NLGN4X,1,2,269,107,1.0
NLK,5,2,269,103,0.02193959932865965
NLRC4,1,9,262,107,0.29322301420399854
NLRP10,1,2,269,107,1.0
NLRP12,1,5,266,107,0.678962439645028
NLRP13,1,2,269,107,1.0
NLRP14,1,2,269,107,1.0
NLRP2,2,1,270,106,0.19663040989578395
NLRP3,0,5,266,108,0.3272795028353981
NLRP4,0,2,269,108,1.0
NLRP7,2,4,267,106,1.0
NLRP9,3,1,270,105,0.07171913585768795
NME5,1,3,268,107,1.0
NME8,0,4,267,108,0.5812942963706285
NMI,0,3,268,108,0.5610594482397786
NMT1,0,2,269,108,1.0
NMUR2,2,1,270,106,0.19663040989578395
NNMT,2,1,270,106,0.19663040989578395
NOBOX,3,2,269,105,0.14233564278051095
NOC3L,4,1,270,104,0.024641464575757496
NOL10,1,1,270,107,0.4892574444026434
NOL11,1,2,269,107,1.0
NOL4,11,6,265,97,0.0016192891598075757
NOL6,1,2,269,107,1.0
NOL7,2,1,270,106,0.19663040989578395
NOL9,3,0,271,105,0.02267989493900613
NOMO2,1,1,270,107,0.4892574444026434
NONO,2,5,266,106,1.0
NOP14,4,1,270,104,0.024641464575757496
NOP56,0,3,268,108,0.5610594482397786
NOP58,1,2,269,107,1.0
NOP9,3,2,269,105,0.14233564278051095
NOS1,2,1,270,106,0.19663040989578395
NOS2,1,2,269,107,1.0
NOS3,1,5,266,107,0.678962439645028
NOSTRIN,1,4,267,107,1.0
NOTO,3,0,271,105,0.02267989493900613
NOVA1,6,4,267,102,0.03518694736929783
NOV,1,4,267,107,1.0
NOX4,1,3,268,107,1.0
NOX5,0,5,266,108,0.3272795028353981
NPAP1,4,6,265,104,0.4797512312811443
NPAS2,2,1,270,106,0.19663040989578395
NPAS4,2,1,270,106,0.19663040989578395
NPAT,0,5,266,108,0.3272795028353981
NPC1,4,2,269,104,0.05768394776160528
NPIPB11,2,1,270,106,0.19663040989578395
NPLOC4,2,1,270,106,0.19663040989578395
NPNT,1,3,268,107,1.0
NPTN,4,1,270,104,0.024641464575757496
NPTX1,1,2,269,107,1.0
NPTXR,3,2,269,105,0.14233564278051095
NPVF,0,2,269,108,1.0
NPY1R,1,4,267,107,1.0
NPY4R,0,6,265,108,0.18922155945846286
NPY5R,2,1,270,106,0.19663040989578395
NQO1,2,3,268,106,0.6259562380909157
NR0B1,2,1,270,106,0.19663040989578395
NR1H4,3,0,271,105,0.02267989493900613
NR2C2,5,1,270,103,0.008120222982843388
NR3C1,2,4,267,106,1.0
NR4A2,8,5,266,100,0.011819985973294521
NR4A3,1,2,269,107,1.0
NR5A2,0,3,268,108,0.5610594482397786
NRAP,2,2,269,106,0.3215416839339265
NRARP,1,2,269,107,1.0
NRAS,2,1,270,106,0.19663040989578395
NRBF2,0,3,268,108,0.5610594482397786
NRCAM,2,5,266,106,1.0
NRF1,2,1,270,106,0.19663040989578395
NRIP1,7,0,271,101,0.0001322822357880267
NRK,10,6,265,98,0.003960283044807726
NRN1,2,4,267,106,1.0
NRP1,1,4,267,107,1.0
NRP2,1,2,269,107,1.0
NRSN1,1,2,269,107,1.0
NRXN1,3,2,269,105,0.14233564278051095
NRXN2,1,2,269,107,1.0
NRXN3,5,7,264,103,0.3343272898114607
NSD1,12,2,269,96,9.49256045053331e-06
NSDHL,1,2,269,107,1.0
NSMAF,0,3,268,108,0.5610594482397786
NSMCE1,0,3,268,108,0.5610594482397786
NSUN2,0,4,267,108,0.5812942963706285
NSUN3,1,1,270,107,0.4892574444026434
NSUN4,0,4,267,108,0.5812942963706285
NT5C1A,0,2,269,108,1.0
NT5C1B,2,1,270,106,0.19663040989578395
NT5C2,0,5,266,108,0.3272795028353981
NT5C3B,5,1,270,103,0.008120222982843388
NT5DC1,2,1,270,106,0.19663040989578395
NT5M,3,0,271,105,0.02267989493900613
NTAN1,3,4,267,105,0.4116721863176548
NTN4,1,5,266,107,0.678962439645028
NTNG1,1,5,266,107,0.678962439645028
NTPCR,0,3,268,108,0.5610594482397786
NTRK2,2,2,269,106,0.3215416839339265
NTS,0,3,268,108,0.5610594482397786
NUAK1,0,2,269,108,1.0
NUDCD1,2,2,269,106,0.3215416839339265
NUFIP2,2,2,269,106,0.3215416839339265
NUMBL,3,0,271,105,0.02267989493900613
NUP153,3,4,267,105,0.4116721863176548
NUP155,0,3,268,108,0.5610594482397786
NUP205,1,2,269,107,1.0
NUP210L,2,2,269,106,0.3215416839339265
NUP35,2,1,270,106,0.19663040989578395
NUP62CL,0,2,269,108,1.0
NUS1,1,2,269,107,1.0
NUTM1,1,2,269,107,1.0
NUTM2F,0,2,269,108,1.0
NWD1,3,3,268,105,0.35852494949639074
NXF2B,0,3,268,108,0.5610594482397786
NXPH2,2,2,269,106,0.3215416839339265
NXT2,2,1,270,106,0.19663040989578395
NYAP2,2,1,270,106,0.19663040989578395
OAS2,3,1,270,105,0.07171913585768795
OAZ3,0,2,269,108,1.0
OBSCN,2,6,265,106,1.0
OBSL1,3,7,264,105,1.0
OCA2,1,2,269,107,1.0
OCRL,2,1,270,106,0.19663040989578395
OCSTAMP,0,3,268,108,0.5610594482397786
ODF2L,0,2,269,108,1.0
OFD1,4,4,267,104,0.2317499857824026
OGG1,1,1,270,107,0.4892574444026434
OGT,3,2,269,105,0.14233564278051095
OLAH,5,8,263,103,0.531496573945446
OLFM2,1,2,269,107,1.0
OLFM4,0,3,268,108,0.5610594482397786
OLFML1,1,4,267,107,1.0
OLFML2B,0,3,268,108,0.5610594482397786
OLIG2,5,2,269,103,0.02193959932865965
OMA1,2,2,269,106,0.3215416839339265
ONECUT1,5,3,268,103,0.04525670117381173
ONECUT2,10,8,263,98,0.014507393656106479
OPN1SW,1,1,270,107,0.4892574444026434
OPN5,2,4,267,106,1.0
OR10AD1,0,3,268,108,0.5610594482397786
OR11H12,2,1,270,106,0.19663040989578395
OR11H1,0,2,269,108,1.0
OR11H4,2,1,270,106,0.19663040989578395
OR13A1,1,2,269,107,1.0
OR13C8,3,0,271,105,0.02267989493900613
OR13C9,0,3,268,108,0.5610594482397786
OR13H1,0,2,269,108,1.0
OR14I1,1,1,270,107,0.4892574444026434
OR1F1,0,3,268,108,0.5610594482397786
OR1N2,1,3,268,107,1.0
OR1S2,1,2,269,107,1.0
OR2A1,1,2,269,107,1.0
OR2A25,0,2,269,108,1.0
OR2AK2,2,1,270,106,0.19663040989578395
OR2B11,0,3,268,108,0.5610594482397786
OR2G2,1,2,269,107,1.0
OR2H2,1,3,268,107,1.0
OR2J3,1,4,267,107,1.0
OR2L2,0,3,268,108,0.5610594482397786
OR2L3,1,1,270,107,0.4892574444026434
OR2L8,2,3,268,106,0.6259562380909157
OR2M2,1,3,268,107,1.0
OR2M7,1,5,266,107,0.678962439645028
OR2T5,0,2,269,108,1.0
OR2T6,0,3,268,108,0.5610594482397786
OR2W5,2,1,270,106,0.19663040989578395
OR4C12,0,2,269,108,1.0
OR4C15,1,1,270,107,0.4892574444026434
OR4D10,2,3,268,106,0.6259562380909157
OR4K15,0,3,268,108,0.5610594482397786
OR4K1,2,3,268,106,0.6259562380909157
OR4K2,0,2,269,108,1.0
OR4M1,0,3,268,108,0.5610594482397786
OR4Q3,0,2,269,108,1.0
OR51A4,1,1,270,107,0.4892574444026434
OR51B6,0,3,268,108,0.5610594482397786
OR51E1,3,1,270,105,0.07171913585768795
OR51E2,4,2,269,104,0.05768394776160528
OR52E6,0,2,269,108,1.0
OR52H1,1,2,269,107,1.0
OR52I2,1,1,270,107,0.4892574444026434
OR5AR1,1,1,270,107,0.4892574444026434
OR5B21,0,3,268,108,0.5610594482397786
OR5C1,0,3,268,108,0.5610594482397786
OR5D13,1,4,267,107,1.0
OR5D16,2,5,266,106,1.0
OR5F1,0,2,269,108,1.0
OR5H1,1,2,269,107,1.0
OR5I1,0,2,269,108,1.0
OR5K1,1,2,269,107,1.0
OR5K4,0,4,267,108,0.5812942963706285
OR5M3,0,2,269,108,1.0
OR6B3,1,2,269,107,1.0
OR6C1,3,3,268,105,0.35852494949639074
OR6C6,1,2,269,107,1.0
OR6C75,4,2,269,104,0.05768394776160528
OR6P1,3,1,270,105,0.07171913585768795
OR7C1,3,0,271,105,0.02267989493900613
OR7C2,0,2,269,108,1.0
OR7E24,0,2,269,108,1.0
OR8B4,1,2,269,107,1.0
OR8B8,0,3,268,108,0.5610594482397786
OR8D2,0,3,268,108,0.5610594482397786
OR8H2,0,3,268,108,0.5610594482397786
OR9I1,1,1,270,107,0.4892574444026434
OR9K2,1,4,267,107,1.0
ORC2,1,1,270,107,0.4892574444026434
OSBP2,5,3,268,103,0.04525670117381173
OSBPL10,0,4,267,108,0.5812942963706285
OSBPL1A,3,1,270,105,0.07171913585768795
OSBPL6,1,3,268,107,1.0
OSBPL8,0,2,269,108,1.0
OSBPL9,6,3,268,102,0.018306907989979544
OSGIN2,0,3,268,108,0.5610594482397786
OST4,2,2,269,106,0.3215416839339265
OTC,0,3,268,108,0.5610594482397786
OTOA,2,1,270,106,0.19663040989578395
OTOL1,0,2,269,108,1.0
OTOP2,2,1,270,106,0.19663040989578395
OTUD1,2,1,270,106,0.19663040989578395
OTUD3,1,2,269,107,1.0
OTUD4,4,8,263,104,0.7478319903762891
OTUD6A,2,1,270,106,0.19663040989578395
OTUD6B,0,2,269,108,1.0
OTUD7A,2,4,267,106,1.0
OTUD7B,3,2,269,105,0.14233564278051095
OVCH1,2,2,269,106,0.3215416839339265
OXCT1,0,2,269,108,1.0
OXER1,2,1,270,106,0.19663040989578395
OXNAD1,0,2,269,108,1.0
OXR1,7,6,265,101,0.056978350475120926
OXSR1,1,2,269,107,1.0
P2RY12,0,2,269,108,1.0
P2RY14,0,2,269,108,1.0
P4HB,1,2,269,107,1.0
PABPC3,1,5,266,107,0.678962439645028
PABPC4L,3,2,269,105,0.14233564278051095
PABPC5,1,2,269,107,1.0
PABPN1,2,1,270,106,0.19663040989578395
PACRGL,0,2,269,108,1.0
PACRG,3,2,269,105,0.14233564278051095
PACS1,0,4,267,108,0.5812942963706285
PAFAH1B1,2,1,270,106,0.19663040989578395
PAIP1,2,1,270,106,0.19663040989578395
PAK1IP1,0,3,268,108,0.5610594482397786
PAK2,1,2,269,107,1.0
PAK6,0,3,268,108,0.5610594482397786
PALB2,0,3,268,108,0.5610594482397786
PALM2-AKAP2,9,9,262,99,0.05750492672346913
PAN2,0,2,269,108,1.0
PAN3,0,2,269,108,1.0
PANK1,2,1,270,106,0.19663040989578395
PAPD5,5,4,267,103,0.12595822597585074
PAPD7,3,2,269,105,0.14233564278051095
PAPOLA,4,4,267,104,0.2317499857824026
PAPPA2,1,1,270,107,0.4892574444026434
PAPPA,5,4,267,103,0.12595822597585074
PAPSS2,2,1,270,106,0.19663040989578395
PAQR8,1,1,270,107,0.4892574444026434
PAQR9,2,4,267,106,1.0
PARD3B,2,2,269,106,0.3215416839339265
PARD3,3,0,271,105,0.02267989493900613
PARD6B,2,1,270,106,0.19663040989578395
PARK2,4,1,270,104,0.024641464575757496
PARN,0,4,267,108,0.5812942963706285
PARP14,2,1,270,106,0.19663040989578395
PARP15,0,2,269,108,1.0
PARP16,3,1,270,105,0.07171913585768795
PARP6,1,2,269,107,1.0
PARPBP,0,2,269,108,1.0
PATL2,1,4,267,107,1.0
PAX2,4,3,268,104,0.10534307900551326
PAX3,4,4,267,104,0.2317499857824026
PAX5,3,0,271,105,0.02267989493900613
PAX6,7,4,267,101,0.0148302603129465
PAX7,0,5,266,108,0.3272795028353981
PAXBP1,1,4,267,107,1.0
PBRM1,4,5,266,104,0.2816321515064024
PCBP2,1,2,269,107,1.0
PCCA,3,5,266,105,0.6932647096952717
PCDH15,1,5,266,107,0.678962439645028
PCDH17,1,4,267,107,1.0
PCDH18,1,1,270,107,0.4892574444026434
PCDH19,8,8,263,100,0.08440483801201831
PCDH20,1,1,270,107,0.4892574444026434
PCDH9,13,5,266,95,0.00010209449040449277
PCDHA12,2,7,264,106,1.0
PCDHA3,2,1,270,106,0.19663040989578395
PCDHA5,3,2,269,105,0.14233564278051095
PCDHA6,3,3,268,105,0.35852494949639074
PCDHA7,2,1,270,106,0.19663040989578395
PCDHA9,2,3,268,106,0.6259562380909157
PCDHAC1,5,5,266,103,0.15599213315520732
PCDHB13,1,3,268,107,1.0
PCDHB15,1,2,269,107,1.0
PCDHB16,4,4,267,104,0.2317499857824026
PCDHB18,1,2,269,107,1.0
PCDHB1,1,2,269,107,1.0
PCDHB4,1,2,269,107,1.0
PCDHB5,3,0,271,105,0.02267989493900613
PCDHB6,1,2,269,107,1.0
PCDHB7,2,5,266,106,1.0
PCDHB8,1,2,269,107,1.0
PCDHGA10,1,1,270,107,0.4892574444026434
PCDHGA11,0,4,267,108,0.5812942963706285
PCDHGA1,2,1,270,106,0.19663040989578395
PCDHGA2,0,2,269,108,1.0
PCDHGA3,1,2,269,107,1.0
PCDHGA4,2,3,268,106,0.6259562380909157
PCDHGA6,1,2,269,107,1.0
PCDHGA8,1,3,268,107,1.0
PCDHGB1,0,3,268,108,0.5610594482397786
PCDHGB3,1,4,267,107,1.0
PCGF5,4,5,266,104,0.2816321515064024
PCK1,1,2,269,107,1.0
PCLO,4,4,267,104,0.2317499857824026
PCM1,1,5,266,107,0.678962439645028
PCMTD1,1,4,267,107,1.0
PCNP,10,4,267,98,0.0008590473273923975
PCNX,4,8,263,104,0.7478319903762891
PCOLCE2,2,4,267,106,1.0
PCOLCE,2,1,270,106,0.19663040989578395
PCSK1,2,1,270,106,0.19663040989578395
PCSK2,0,8,263,108,0.11157723011894452
PCSK7,1,2,269,107,1.0
PCYOX1,0,3,268,108,0.5610594482397786
PDCD1,2,1,270,106,0.19663040989578395
PDCD4,2,1,270,106,0.19663040989578395
PDCD6IP,4,0,271,104,0.006333481299458567
PDCD6,2,1,270,106,0.19663040989578395
PDE10A,1,1,270,107,0.4892574444026434
PDE1B,1,1,270,107,0.4892574444026434
PDE3A,2,1,270,106,0.19663040989578395
